 s 	 name new  	 name old  	 diffx 	 diffy 	 diff(45) 
 6602.400000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.005547 	 -0.005547 	 -0.005547 
 6602.500000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.006658 	 -0.006658 	 -0.006658 
 6602.600000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.007769 	 -0.007769 	 -0.007769 
 6602.700000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.008880 	 -0.008880 	 -0.008880 
 6602.800000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.009991 	 -0.009991 	 -0.009991 
 6602.900000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.011102 	 -0.011102 	 -0.011102 
 6603.000000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.012213 	 -0.012213 	 -0.012213 
 6603.100000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.013324 	 -0.013324 	 -0.013324 
 6603.200000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.014436 	 -0.014436 	 -0.014436 
 6603.300000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.015547 	 -0.015547 	 -0.015547 
 6603.400000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.016658 	 -0.016658 	 -0.016658 
 6603.500000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.017769 	 -0.017769 	 -0.017769 
 6603.600000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.018880 	 -0.018880 	 -0.018880 
 6603.700000 	 "VCDTG.5L3.C.B1" 	  "DRIFT_849_12" 	 -0.019991 	 -0.019991 	 -0.019991 
 6603.800000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.021102 	 -0.021102 	 -0.021102 
 6603.900000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.022213 	 -0.022213 	 -0.022213 
 6604.000000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.023324 	 -0.023324 	 -0.023324 
 6604.100000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.024436 	 -0.024436 	 -0.024436 
 6604.200000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.025547 	 -0.025547 	 -0.025547 
 6604.300000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.026658 	 -0.026658 	 -0.026658 
 6604.400000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.027769 	 -0.027769 	 -0.027769 
 6604.500000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.028880 	 -0.028880 	 -0.028880 
 6604.600000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.029991 	 -0.029991 	 -0.029991 
 6604.700000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.031102 	 -0.031102 	 -0.031102 
 6604.800000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.032213 	 -0.032213 	 -0.032213 
 6604.900000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.033324 	 -0.033324 	 -0.033324 
 6605.000000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.034436 	 -0.034436 	 -0.034436 
 6605.100000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.035547 	 -0.035547 	 -0.035547 
 6605.200000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.036658 	 -0.036658 	 -0.036658 
 6605.300000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.037769 	 -0.037769 	 -0.037769 
 6605.400000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.038880 	 -0.038880 	 -0.038880 
 6605.500000 	 "VMIAL.5L3.G.B1" 	  "DRIFT_849_12" 	 -0.039991 	 -0.039991 	 -0.039991 
 6606.000000 	 "VCDSL.5L3.A.B1" 	  "DRIFT_849_12" 	 -0.002794 	 -0.002794 	 -0.002794 
 6606.100000 	 "VCDSL.5L3.A.B1" 	  "DRIFT_849_12" 	 -0.005611 	 -0.005611 	 -0.005611 
 6606.200000 	 "VCDSL.5L3.A.B1" 	  "DRIFT_849_12" 	 -0.008428 	 -0.008428 	 -0.008428 
 6606.300000 	 "VCDSL.5L3.A.B1" 	  "DRIFT_849_12" 	 -0.011245 	 -0.011245 	 -0.011245 
 6606.400000 	 "VCDSL.5L3.A.B1" 	  "DRIFT_849_12" 	 -0.014062 	 -0.014062 	 -0.014062 
 6606.500000 	 "VCDSL.5L3.A.B1" 	  "DRIFT_849_12" 	 -0.016879 	 -0.016879 	 -0.016879 
 6606.600000 	 "VCDSL.5L3.A.B1" 	  "DRIFT_849_12" 	 -0.019696 	 -0.019696 	 -0.019696 
 6606.700000 	 "VMIAL.5L3.I.B1" 	  "DRIFT_849_12" 	 -0.022513 	 -0.022513 	 -0.022513 
 6606.800000 	 "VMIAL.5L3.I.B1" 	  "DRIFT_849_13" 	 -0.025330 	 -0.025330 	 -0.025330 
 6606.900000 	 "VMIAL.5L3.I.B1" 	  "DRIFT_849_13" 	 -0.028147 	 -0.028147 	 -0.028147 
 6607.000000 	 "VMIAL.5L3.I.B1" 	  "DRIFT_849_13" 	 -0.030963 	 -0.030963 	 -0.030963 
 6607.100000 	 "VMIAL.5L3.I.B1" 	  "DRIFT_849_13" 	 -0.033780 	 -0.033780 	 -0.033780 
 6607.200000 	 "VMIAL.5L3.I.B1" 	  "DRIFT_849_13" 	 -0.036597 	 -0.036597 	 -0.036597 
 6607.300000 	 "VMIAL.5L3.I.B1" 	  "DRIFT_849_13" 	 -0.039414 	 -0.039414 	 -0.039414 
 6607.800000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.000880 	 -0.000880 	 -0.000880 
 6607.900000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.001991 	 -0.001991 	 -0.001991 
 6608.000000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.003102 	 -0.003102 	 -0.003102 
 6608.100000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.004213 	 -0.004213 	 -0.004213 
 6608.200000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.005324 	 -0.005324 	 -0.005324 
 6608.300000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.006436 	 -0.006436 	 -0.006436 
 6608.400000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.007547 	 -0.007547 	 -0.007547 
 6608.500000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.008658 	 -0.008658 	 -0.008658 
 6608.600000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.009769 	 -0.009769 	 -0.009769 
 6608.700000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.010880 	 -0.010880 	 -0.010880 
 6608.800000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.011991 	 -0.011991 	 -0.011991 
 6608.900000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.013102 	 -0.013102 	 -0.013102 
 6609.000000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.014213 	 -0.014213 	 -0.014213 
 6609.100000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.015324 	 -0.015324 	 -0.015324 
 6609.200000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.016436 	 -0.016436 	 -0.016436 
 6609.300000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.017547 	 -0.017547 	 -0.017547 
 6609.400000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.018658 	 -0.018658 	 -0.018658 
 6609.500000 	 "VCDTG.5L3.E.B1" 	  "DRIFT_849_13" 	 -0.019769 	 -0.019769 	 -0.019769 
 6609.600000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.020880 	 -0.020880 	 -0.020880 
 6609.700000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.021991 	 -0.021991 	 -0.021991 
 6609.800000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.023102 	 -0.023102 	 -0.023102 
 6609.900000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.024213 	 -0.024213 	 -0.024213 
 6610.000000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.025324 	 -0.025324 	 -0.025324 
 6610.100000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.026436 	 -0.026436 	 -0.026436 
 6610.200000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.027547 	 -0.027547 	 -0.027547 
 6610.300000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.028658 	 -0.028658 	 -0.028658 
 6610.400000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.029769 	 -0.029769 	 -0.029769 
 6610.500000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.030880 	 -0.030880 	 -0.030880 
 6610.600000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.031991 	 -0.031991 	 -0.031991 
 6610.700000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.033102 	 -0.033102 	 -0.033102 
 6610.800000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.034213 	 -0.034213 	 -0.034213 
 6610.900000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.035325 	 -0.035325 	 -0.035325 
 6611.000000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.036436 	 -0.036436 	 -0.036436 
 6611.100000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.037547 	 -0.037547 	 -0.037547 
 6611.200000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.038658 	 -0.038658 	 -0.038658 
 6611.300000 	 "VMIAL.5L3.K.B1" 	  "DRIFT_849_13" 	 -0.039769 	 -0.039769 	 -0.039769 
 6614.000000 	 "VMJND.5L3.A.B1" 	  "DRIFT_849_14" 	 -0.002854 	 -0.002854 	 -0.002854 
 6614.100000 	 "VVGSH.5L3.A.B1" 	  "DRIFT_849_14" 	 -0.006700 	 -0.006700 	 -0.006700 
 6614.200000 	 "VMJND.5L3.B.B1" 	  "DRIFT_849_14" 	 -0.010000 	 -0.010000 	 -0.010000 
 6614.300000 	 "VMJOC.5L3.A.B1" 	  "DRIFT_849_14" 	 -0.008071 	 -0.008071 	 -0.008071 
 6614.400000 	 "VMJOC.5L3.A.B1" 	  "E.DRIFT_849" 	 -0.001464 	 -0.001464 	 -0.001464 
 6614.500000 	 "BPMWE.4L3.A.B1" 	  "E.DRIFT_849" 	 0.002224 	 0.002224 	 0.002224 
 6614.600000 	 "BPMWE.4L3.B.B1" 	  "BPMWE.S.4L3.B1" 	 -0.000228 	 -0.000228 	 -0.000228 
 6614.800000 	 "BPMWE.4L3.C.B1" 	  "BPMWE.E.4L3.B1" 	 0.001040 	 0.004051 	 0.002778 
 6614.900000 	 "VMHIA.4L3.A.B1" 	  "BPMWE.E.4L3.B1" 	 0.002694 	 0.010502 	 0.008582 
 6615.000000 	 "VCELQ.4L3.A.B1" 	  "BPMWE.E.4L3.B1" 	 0.001879 	 0.007694 	 0.006515 
 6615.100000 	 "VCELQ.4L3.A.B1" 	  "MQWA.E4L3.B1" 	 0.001031 	 0.004805 	 0.004209 
 6615.200000 	 "S.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 0.000165 	 0.001872 	 0.001667 
 6615.300000 	 "S.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6615.400000 	 "S.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6615.500000 	 "S.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6615.600000 	 "S.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6615.700000 	 "S.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6615.800000 	 "S.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6615.900000 	 "S.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6616.000000 	 "S.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6616.100000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6616.200000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6616.300000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6616.400000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6616.500000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6616.600000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6616.700000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6616.800000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6616.900000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6617.000000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6617.100000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6617.200000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6617.300000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6617.400000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6617.500000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6617.600000 	 "MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6617.700000 	 "E.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6617.800000 	 "E.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6617.900000 	 "E.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6618.000000 	 "E.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6618.100000 	 "E.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6618.200000 	 "E.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6618.300000 	 "E.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000630 	 -0.000820 	 -0.000865 
 6618.400000 	 "E.MQWA.E4L3.B1" 	  "MQWA.E4L3.B1" 	 -0.000601 	 -0.000769 	 -0.000812 
 6618.500000 	 "VCTNM.4L3.A.B1" 	  "S.DRIFT_850" 	 0.013954 	 0.024886 	 0.021512 
 6618.600000 	 "VCTNM.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.007698 	 -0.001118 	 -0.004044 
 6619.100000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.000380 	 -0.000380 	 -0.000380 
 6619.200000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.001491 	 -0.001491 	 -0.001491 
 6619.300000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.002602 	 -0.002602 	 -0.002602 
 6619.400000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.003713 	 -0.003713 	 -0.003713 
 6619.500000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.004825 	 -0.004825 	 -0.004825 
 6619.600000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.005936 	 -0.005936 	 -0.005936 
 6619.700000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.007047 	 -0.007047 	 -0.007047 
 6619.800000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.008158 	 -0.008158 	 -0.008158 
 6619.900000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.009269 	 -0.009269 	 -0.009269 
 6620.000000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.010380 	 -0.010380 	 -0.010380 
 6620.100000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.011491 	 -0.011491 	 -0.011491 
 6620.200000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.012602 	 -0.012602 	 -0.012602 
 6620.300000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.013713 	 -0.013713 	 -0.013713 
 6620.400000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.014824 	 -0.014824 	 -0.014824 
 6620.500000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.015936 	 -0.015936 	 -0.015936 
 6620.600000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.017047 	 -0.017047 	 -0.017047 
 6620.700000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.018158 	 -0.018158 	 -0.018158 
 6620.800000 	 "VCDTG.4L3.A.B1" 	  "S.DRIFT_850" 	 -0.019269 	 -0.019269 	 -0.019269 
 6620.900000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.020380 	 -0.020380 	 -0.020380 
 6621.000000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.021491 	 -0.021491 	 -0.021491 
 6621.100000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.022602 	 -0.022602 	 -0.022602 
 6621.200000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.023713 	 -0.023713 	 -0.023713 
 6621.300000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.024824 	 -0.024824 	 -0.024824 
 6621.400000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.025936 	 -0.025936 	 -0.025936 
 6621.500000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.027047 	 -0.027047 	 -0.027047 
 6621.600000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.028158 	 -0.028158 	 -0.028158 
 6621.700000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.029269 	 -0.029269 	 -0.029269 
 6621.800000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.030380 	 -0.030380 	 -0.030380 
 6621.900000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.031491 	 -0.031491 	 -0.031491 
 6622.000000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.032602 	 -0.032602 	 -0.032602 
 6622.100000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.033713 	 -0.033713 	 -0.033713 
 6622.200000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.034824 	 -0.034824 	 -0.034824 
 6622.300000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.035936 	 -0.035936 	 -0.035936 
 6622.400000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.037047 	 -0.037047 	 -0.037047 
 6622.500000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.038158 	 -0.038158 	 -0.038158 
 6622.600000 	 "VMIAL.4L3.C.B1" 	  "E.DRIFT_850" 	 -0.039269 	 -0.039269 	 -0.039269 
 6623.100000 	 "VCTNM.4L3.C.B1" 	  "E.DRIFT_850" 	 0.004353 	 0.007773 	 0.006192 
 6623.200000 	 "VCELQ.4L3.C.B1" 	  "E.DRIFT_850" 	 0.014000 	 0.024944 	 0.021574 
 6623.300000 	 "S.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 0.004111 	 0.007322 	 0.006933 
 6623.400000 	 "S.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6623.500000 	 "S.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6623.600000 	 "S.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6623.700000 	 "S.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6623.800000 	 "S.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6623.900000 	 "S.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6624.000000 	 "S.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6624.100000 	 "S.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6624.200000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6624.300000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6624.400000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6624.500000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6624.600000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6624.700000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6624.800000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6624.900000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6625.000000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6625.100000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6625.200000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6625.300000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6625.400000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6625.500000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6625.600000 	 "MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6625.700000 	 "E.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6625.800000 	 "E.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6625.900000 	 "E.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6626.000000 	 "E.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6626.100000 	 "E.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6626.200000 	 "E.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6626.300000 	 "E.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6626.400000 	 "E.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000860 	 -0.000877 
 6626.500000 	 "E.MQWA.D4L3.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000775 	 -0.000800 
 6626.600000 	 "VMJIO.4L3.A.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000635 	 -0.000672 
 6626.700000 	 "VMJIO.4L3.A.B1" 	  "MQWA.D4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6626.800000 	 "VMJIO.4L3.A.B1" 	  "MQWA.C4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6626.900000 	 "VCELQ.4L3.E.B1" 	  "MQWA.C4L3.B1" 	 -0.000500 	 -0.000500 	 -0.000549 
 6627.000000 	 "VCELQ.4L3.E.B1" 	  "MQWA.C4L3.B1" 	 -0.000505 	 -0.000559 	 -0.000604 
 6627.100000 	 "S.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000524 	 -0.000802 	 -0.000829 
 6627.200000 	 "S.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6627.300000 	 "S.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6627.400000 	 "S.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6627.500000 	 "S.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6627.600000 	 "S.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6627.700000 	 "S.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
 6627.800000 	 "S.MQWA.C4L3.B1" 	  "MQWA.C4L3.B1" 	 -0.000530 	 -0.000880 	 -0.000900 
